Cluster,Plot,ILUA_I,SelectPlot,SoilSample,X_Start,Y_Start,ILUA_I_TRA,Zone,Province,District,CenterX,CenterY
10164.000000,1.000000,0.000000,1.000000,1.000000,751116.000000,8749786.000000,0.000000,UTM-35,Luapula,Mansa,751361.000000,8750036.000000
10165.000000,1.000000,0.000000,1.000000,0.000000,762037.000000,8749698.000000,0.000000,UTM-35,Luapula,Mansa,762282.000000,8749948.000000
10298.000000,1.000000,0.000000,1.000000,0.000000,685663.000000,8761296.000000,0.000000,UTM-35,Luapula,Mansa,685908.000000,8761546.000000
10305.000000,1.000000,0.000000,1.000000,0.000000,762128.000000,8760764.000000,0.000000,UTM-35,Luapula,Mansa,762373.000000,8761014.000000
10436.000000,1.000000,0.000000,1.000000,0.000000,663877.000000,8772475.000000,0.000000,UTM-35,Luapula,Mansa,664122.000000,8772725.000000
10440.000000,1.000000,0.000000,1.000000,0.000000,707578.000000,8772225.000000,0.000000,UTM-35,Luapula,Mansa,707823.000000,8772475.000000
10444.000000,1.000000,0.000000,1.000000,0.000000,751288.000000,8771917.000000,0.000000,UTM-35,Luapula,Mansa,751533.000000,8772167.000000
10579.000000,1.000000,0.000000,1.000000,1.000000,696719.000000,8783355.000000,0.000000,UTM-35,Luapula,Mansa,696964.000000,8783605.000000
10581.000000,1.000000,1.000000,1.000000,1.000000,718779.000000,8783542.000000,39.000000,UTM-35,Luapula,Mansa,719024.000000,8783792.000000
10582.000000,1.000000,0.000000,1.000000,0.000000,729510.000000,8783142.000000,0.000000,UTM-35,Luapula,Mansa,729755.000000,8783392.000000
10583.000000,1.000000,0.000000,1.000000,0.000000,740441.000000,8783064.000000,0.000000,UTM-35,Luapula,Mansa,740686.000000,8783314.000000
10721.000000,1.000000,0.000000,1.000000,0.000000,718652.000000,8794280.000000,0.000000,UTM-35,Luapula,Mansa,718897.000000,8794530.000000
10859.000000,1.000000,0.000000,1.000000,0.000000,696850.000000,8805480.000000,0.000000,UTM-35,Luapula,Mansa,697095.000000,8805730.000000
9180.000000,1.000000,0.000000,1.000000,0.000000,706917.000000,8672658.000000,0.000000,UTM-35,Luapula,Milenge,707162.000000,8672908.000000
9181.000000,1.000000,1.000000,1.000000,1.000000,718008.000000,8672905.000000,67.000000,UTM-35,Luapula,Milenge,718253.000000,8673155.000000
9325.000000,1.000000,0.000000,1.000000,0.000000,761478.000000,8683299.000000,0.000000,UTM-35,Luapula,Milenge,761723.000000,8683549.000000
9462.000000,1.000000,0.000000,1.000000,0.000000,728868.000000,8694629.000000,0.000000,UTM-35,Luapula,Milenge,729113.000000,8694879.000000
9466.000000,1.000000,0.000000,1.000000,0.000000,772476.000000,8694270.000000,0.000000,UTM-35,Luapula,Milenge,772721.000000,8694520.000000
9601.000000,1.000000,0.000000,1.000000,0.000000,718046.000000,8705772.000000,0.000000,UTM-35,Luapula,Milenge,718291.000000,8706022.000000
9603.000000,1.000000,0.000000,1.000000,0.000000,739856.000000,8705610.000000,0.000000,UTM-35,Luapula,Milenge,740101.000000,8705860.000000
9605.000000,1.000000,0.000000,1.000000,1.000000,761667.000000,8705432.000000,0.000000,UTM-35,Luapula,Milenge,761912.000000,8705682.000000
9743.000000,1.000000,0.000000,1.000000,1.000000,739941.000000,8716675.000000,0.000000,UTM-35,Luapula,Milenge,740186.000000,8716925.000000
9744.000000,1.000000,0.000000,1.000000,0.000000,750851.000000,8716589.000000,0.000000,UTM-35,Luapula,Milenge,751096.000000,8716839.000000
9881.000000,1.000000,1.000000,1.000000,1.000000,718402.000000,8728225.000000,51.000000,UTM-35,Luapula,Milenge,718647.000000,8728475.000000
10722.000000,1.000000,0.000000,1.000000,0.000000,729587.000000,8794206.000000,0.000000,UTM-35,Luapula,Mwense,729832.000000,8794456.000000
10857.000000,1.000000,0.000000,1.000000,1.000000,674978.000000,8805601.000000,0.000000,UTM-35,Luapula,Mwense,675223.000000,8805851.000000
11002.000000,1.000000,0.000000,1.000000,0.000000,729739.000000,8816334.000000,0.000000,UTM-35,Luapula,Mwense,729984.000000,8816584.000000
11139.000000,1.000000,0.000000,1.000000,0.000000,696979.000000,8827604.000000,0.000000,UTM-35,Luapula,Mwense,697224.000000,8827854.000000
11140.000000,1.000000,0.000000,1.000000,1.000000,707923.000000,8827538.000000,0.000000,UTM-35,Luapula,Mwense,708168.000000,8827788.000000
11142.000000,1.000000,0.000000,1.000000,0.000000,729814.000000,8827398.000000,0.000000,UTM-35,Luapula,Mwense,730059.000000,8827648.000000
11145.000000,1.000000,0.000000,1.000000,0.000000,762654.000000,8827161.000000,0.000000,UTM-35,Luapula,Mwense,762899.000000,8827411.000000
11278.000000,1.000000,0.000000,1.000000,0.000000,686096.000000,8838726.000000,0.000000,UTM-35,Luapula,Mwense,686341.000000,8838976.000000
11279.000000,1.000000,0.000000,1.000000,0.000000,697043.000000,8838665.000000,0.000000,UTM-35,Luapula,Mwense,697288.000000,8838915.000000
11280.000000,1.000000,0.000000,1.000000,0.000000,707991.000000,8838601.000000,0.000000,UTM-35,Luapula,Mwense,708236.000000,8838851.000000
11281.000000,1.000000,1.000000,1.000000,1.000000,719139.000000,8838858.000000,29.000000,UTM-35,Luapula,Mwense,719384.000000,8839108.000000
11283.000000,1.000000,0.000000,1.000000,0.000000,740838.000000,8838387.000000,0.000000,UTM-35,Luapula,Mwense,741083.000000,8838637.000000
11418.000000,1.000000,0.000000,1.000000,1.000000,686155.000000,8849788.000000,0.000000,UTM-35,Luapula,Mwense,686400.000000,8850038.000000
11423.000000,1.000000,0.000000,1.000000,0.000000,740915.000000,8849451.000000,0.000000,UTM-35,Luapula,Mwense,741160.000000,8849701.000000
11559.000000,1.000000,0.000000,1.000000,0.000000,697168.000000,8860789.000000,0.000000,UTM-35,Luapula,Mwense,697413.000000,8861039.000000
11563.000000,1.000000,0.000000,1.000000,0.000000,740991.000000,8860515.000000,0.000000,UTM-35,Luapula,Mwense,741236.000000,8860765.000000
11565.000000,1.000000,0.000000,1.000000,0.000000,762906.000000,8860358.000000,0.000000,UTM-35,Luapula,Mwense,763151.000000,8860608.000000
11566.000000,1.000000,0.000000,1.000000,0.000000,773865.000000,8860274.000000,0.000000,UTM-35,Luapula,Mwense,774110.000000,8860524.000000
11698.000000,1.000000,0.000000,1.000000,1.000000,686273.000000,8871910.000000,0.000000,UTM-35,Luapula,Mwense,686518.000000,8872160.000000
11699.000000,1.000000,0.000000,1.000000,0.000000,697230.000000,8871851.000000,0.000000,UTM-35,Luapula,Mwense,697475.000000,8872101.000000
11703.000000,1.000000,0.000000,1.000000,0.000000,741067.000000,8871579.000000,0.000000,UTM-35,Luapula,Mwense,741312.000000,8871829.000000
12398.000000,1.000000,0.000000,1.000000,0.000000,686556.000000,8927214.000000,0.000000,UTM-35,Luapula,Nchelenge,686801.000000,8927464.000000
12538.000000,1.000000,0.000000,1.000000,0.000000,686611.000000,8938275.000000,0.000000,UTM-35,Luapula,Nchelenge,686856.000000,8938525.000000
12679.000000,1.000000,0.000000,1.000000,0.000000,697646.000000,8949281.000000,0.000000,UTM-35,Luapula,Nchelenge,697891.000000,8949531.000000
12959.000000,1.000000,0.000000,1.000000,0.000000,697760.000000,8971403.000000,0.000000,UTM-35,Luapula,Nchelenge,698005.000000,8971653.000000
13096.000000,1.000000,0.000000,1.000000,0.000000,664847.000000,8982616.000000,0.000000,UTM-35,Luapula,Nchelenge,665092.000000,8982866.000000
9047.000000,1.000000,0.000000,1.000000,0.000000,783068.000000,8660966.000000,0.000000,UTM-35,Luapula,Samfya,783313.000000,8661216.000000
9186.000000,1.000000,1.000000,1.000000,1.000000,772477.000000,8672460.000000,68.000000,UTM-35,Luapula,Samfya,772722.000000,8672710.000000
9187.000000,1.000000,0.000000,1.000000,0.000000,783173.000000,8672035.000000,0.000000,UTM-35,Luapula,Samfya,783418.000000,8672285.000000
9326.000000,1.000000,0.000000,1.000000,0.000000,772377.000000,8683203.000000,0.000000,UTM-35,Luapula,Samfya,772622.000000,8683453.000000
9469.000000,1.000000,0.000000,1.000000,0.000000,805190.000000,8693961.000000,0.000000,UTM-35,Luapula,Samfya,805435.000000,8694211.000000
9886.000000,1.000000,1.000000,1.000000,1.000000,772969.000000,8727797.000000,52.000000,UTM-35,Luapula,Samfya,773214.000000,8728047.000000
10309.000000,1.000000,0.000000,1.000000,0.000000,805838.000000,8760379.000000,0.000000,UTM-35,Luapula,Samfya,806083.000000,8760629.000000
10446.000000,1.000000,0.000000,1.000000,0.000000,773147.000000,8771740.000000,0.000000,UTM-35,Luapula,Samfya,773392.000000,8771990.000000
10586.000000,1.000000,1.000000,1.000000,1.000000,773440.000000,8783132.000000,40.000000,UTM-35,Luapula,Samfya,773685.000000,8783382.000000
10587.000000,1.000000,0.000000,1.000000,0.000000,784175.000000,8782714.000000,0.000000,UTM-35,Luapula,Samfya,784420.000000,8782964.000000
10726.000000,1.000000,0.000000,1.000000,0.000000,773332.000000,8793874.000000,0.000000,UTM-35,Luapula,Samfya,773577.000000,8794124.000000
10866.000000,1.000000,0.000000,1.000000,0.000000,773423.000000,8804941.000000,0.000000,UTM-35,Luapula,Samfya,773668.000000,8805191.000000
4276.000000,1.000000,1.000000,1.000000,1.000000,661146.000000,8286057.000000,201.000000,UTM-35,Lusaka,Chongwe,661391.000000,8286307.000000
4277.000000,1.000000,0.000000,1.000000,0.000000,671674.000000,8285655.000000,0.000000,UTM-35,Lusaka,Chongwe,671919.000000,8285905.000000
4281.000000,1.000000,1.000000,1.000000,1.000000,714794.000000,8285619.000000,202.000000,UTM-35,Lusaka,Chongwe,715039.000000,8285869.000000
4282.000000,1.000000,0.000000,1.000000,0.000000,725326.000000,8285191.000000,0.000000,UTM-35,Lusaka,Chongwe,725571.000000,8285441.000000
4286.000000,1.000000,1.000000,1.000000,1.000000,768457.000000,8285056.000000,203.000000,UTM-35,Lusaka,Chongwe,768702.000000,8285306.000000
4287.000000,1.000000,0.000000,1.000000,0.000000,778991.000000,8284603.000000,0.000000,UTM-35,Lusaka,Chongwe,779236.000000,8284853.000000
4418.000000,1.000000,0.000000,1.000000,0.000000,682491.000000,8296637.000000,0.000000,UTM-35,Lusaka,Chongwe,682736.000000,8296887.000000
4419.000000,1.000000,0.000000,1.000000,0.000000,693226.000000,8296550.000000,0.000000,UTM-35,Lusaka,Chongwe,693471.000000,8296800.000000
4422.000000,1.000000,0.000000,1.000000,0.000000,725434.000000,8296259.000000,0.000000,UTM-35,Lusaka,Chongwe,725679.000000,8296509.000000
4424.000000,1.000000,0.000000,1.000000,1.000000,746908.000000,8296040.000000,0.000000,UTM-35,Lusaka,Chongwe,747153.000000,8296290.000000
4554.000000,1.000000,0.000000,1.000000,1.000000,639623.000000,8307999.000000,0.000000,UTM-35,Lusaka,Chongwe,639868.000000,8308249.000000
4558.000000,1.000000,0.000000,1.000000,0.000000,682578.000000,8307702.000000,0.000000,UTM-35,Lusaka,Chongwe,682823.000000,8307952.000000
4559.000000,1.000000,0.000000,1.000000,0.000000,693318.000000,8307615.000000,0.000000,UTM-35,Lusaka,Chongwe,693563.000000,8307865.000000
4562.000000,1.000000,0.000000,1.000000,1.000000,725541.000000,8307326.000000,0.000000,UTM-35,Lusaka,Chongwe,725786.000000,8307576.000000
4563.000000,1.000000,0.000000,1.000000,0.000000,736283.000000,8307220.000000,0.000000,UTM-35,Lusaka,Chongwe,736528.000000,8307470.000000
4569.000000,1.000000,0.000000,1.000000,1.000000,800750.000000,8306477.000000,0.000000,UTM-35,Lusaka,Chongwe,800995.000000,8306727.000000
4695.000000,1.000000,0.000000,1.000000,0.000000,650432.000000,8318996.000000,0.000000,UTM-35,Lusaka,Chongwe,650677.000000,8319246.000000
4698.000000,1.000000,0.000000,1.000000,0.000000,682664.000000,8318767.000000,0.000000,UTM-35,Lusaka,Chongwe,682909.000000,8319017.000000
4699.000000,1.000000,0.000000,1.000000,0.000000,693410.000000,8318681.000000,0.000000,UTM-35,Lusaka,Chongwe,693655.000000,8318931.000000
4705.000000,1.000000,0.000000,1.000000,0.000000,757892.000000,8318061.000000,0.000000,UTM-35,Lusaka,Chongwe,758137.000000,8318311.000000
4847.000000,1.000000,0.000000,1.000000,1.000000,779522.000000,8328885.000000,0.000000,UTM-35,Lusaka,Chongwe,779767.000000,8329135.000000
4848.000000,1.000000,0.000000,1.000000,0.000000,790278.000000,8328756.000000,0.000000,UTM-35,Lusaka,Chongwe,790523.000000,8329006.000000
4850.000000,1.000000,0.000000,1.000000,1.000000,811792.000000,8328482.000000,0.000000,UTM-35,Lusaka,Chongwe,812037.000000,8328732.000000
4981.000000,1.000000,1.000000,1.000000,1.000000,715303.000000,8340952.000000,186.000000,UTM-35,Lusaka,Chongwe,715548.000000,8341202.000000
4986.000000,1.000000,1.000000,1.000000,1.000000,769093.000000,8340405.000000,187.000000,UTM-35,Lusaka,Chongwe,769338.000000,8340655.000000
5128.000000,1.000000,0.000000,1.000000,0.000000,790548.000000,8350898.000000,0.000000,UTM-35,Lusaka,Chongwe,790793.000000,8351148.000000
3719.000000,1.000000,0.000000,1.000000,0.000000,692757.000000,8241221.000000,0.000000,UTM-35,Lusaka,Kafue,693002.000000,8241471.000000
3721.000000,1.000000,0.000000,1.000000,1.000000,714176.000000,8241026.000000,0.000000,UTM-35,Lusaka,Kafue,714421.000000,8241276.000000
3853.000000,1.000000,0.000000,1.000000,0.000000,628574.000000,8252745.000000,0.000000,UTM-35,Lusaka,Kafue,628819.000000,8252995.000000
3860.000000,1.000000,0.000000,1.000000,0.000000,703566.000000,8252193.000000,0.000000,UTM-35,Lusaka,Kafue,703811.000000,8252443.000000
3994.000000,1.000000,0.000000,1.000000,0.000000,639354.000000,8263745.000000,0.000000,UTM-35,Lusaka,Kafue,639599.000000,8263995.000000
3996.000000,1.000000,0.000000,1.000000,0.000000,660790.000000,8263604.000000,0.000000,UTM-35,Lusaka,Kafue,661035.000000,8263854.000000
3999.000000,1.000000,0.000000,1.000000,0.000000,692946.000000,8263353.000000,0.000000,UTM-35,Lusaka,Kafue,693191.000000,8263603.000000
4001.000000,1.000000,0.000000,1.000000,0.000000,714386.000000,8263160.000000,0.000000,UTM-35,Lusaka,Kafue,714631.000000,8263410.000000
4003.000000,1.000000,0.000000,1.000000,1.000000,735829.000000,8262948.000000,0.000000,UTM-35,Lusaka,Kafue,736074.000000,8263198.000000
4136.000000,1.000000,0.000000,1.000000,0.000000,660868.000000,8274668.000000,0.000000,UTM-35,Lusaka,Kafue,661113.000000,8274918.000000
4141.000000,1.000000,0.000000,1.000000,1.000000,714491.000000,8274227.000000,0.000000,UTM-35,Lusaka,Kafue,714736.000000,8274477.000000
4271.000000,1.000000,1.000000,1.000000,1.000000,607508.000000,8286370.000000,200.000000,UTM-35,Lusaka,Kafue,607753.000000,8286620.000000
4273.000000,1.000000,0.000000,1.000000,0.000000,628762.000000,8285935.000000,0.000000,UTM-35,Lusaka,Kafue,629007.000000,8286185.000000
4288.000000,1.000000,0.000000,1.000000,0.000000,789727.000000,8284470.000000,0.000000,UTM-35,Lusaka,Luangwa,789972.000000,8284720.000000
4289.000000,1.000000,0.000000,1.000000,0.000000,800463.000000,8284332.000000,0.000000,UTM-35,Lusaka,Luangwa,800708.000000,8284582.000000
4430.000000,1.000000,0.000000,1.000000,0.000000,811349.000000,8295263.000000,0.000000,UTM-35,Lusaka,Luangwa,811594.000000,8295513.000000
12965.000000,1.000000,0.000000,1.000000,0.000000,763696.000000,8971012.000000,0.000000,UTM-35,Northern,Kaputa,763941.000000,8971262.000000
12966.000000,1.000000,0.000000,1.000000,0.000000,774688.000000,8970936.000000,0.000000,UTM-35,Northern,Kaputa,774933.000000,8971186.000000
13104.000000,1.000000,0.000000,1.000000,0.000000,752776.000000,8982149.000000,0.000000,UTM-35,Northern,Kaputa,753021.000000,8982399.000000
13105.000000,1.000000,0.000000,1.000000,0.000000,763770.000000,8982077.000000,0.000000,UTM-35,Northern,Kaputa,764015.000000,8982327.000000
13107.000000,1.000000,0.000000,1.000000,0.000000,785761.000000,8981924.000000,0.000000,UTM-35,Northern,Kaputa,786006.000000,8982174.000000
13246.000000,1.000000,0.000000,1.000000,1.000000,774842.000000,8993068.000000,0.000000,UTM-35,Northern,Kaputa,775087.000000,8993318.000000
13247.000000,1.000000,0.000000,1.000000,0.000000,785841.000000,8992990.000000,0.000000,UTM-35,Northern,Kaputa,786086.000000,8993240.000000
13385.000000,1.000000,0.000000,1.000000,0.000000,763917.000000,9004207.000000,0.000000,UTM-35,Northern,Kaputa,764162.000000,9004457.000000
13386.000000,1.000000,1.000000,1.000000,1.000000,775118.000000,9004459.000000,6.000000,UTM-35,Northern,Kaputa,775363.000000,9004709.000000
13388.000000,1.000000,0.000000,1.000000,0.000000,796922.000000,9003977.000000,0.000000,UTM-35,Northern,Kaputa,797167.000000,9004227.000000
13666.000000,1.000000,0.000000,1.000000,0.000000,775067.000000,9026265.000000,0.000000,UTM-35,Northern,Kaputa,775312.000000,9026515.000000
13946.000000,1.000000,0.000000,1.000000,0.000000,775214.000000,9048397.000000,0.000000,UTM-35,Northern,Kaputa,775459.000000,9048647.000000
13947.000000,1.000000,0.000000,1.000000,0.000000,786227.000000,9048323.000000,0.000000,UTM-35,Northern,Kaputa,786472.000000,9048573.000000
14086.000000,1.000000,1.000000,1.000000,1.000000,775485.000000,9059787.000000,2.000000,UTM-35,Northern,Kaputa,775730.000000,9060037.000000
14087.000000,1.000000,0.000000,1.000000,1.000000,786302.000000,9059390.000000,0.000000,UTM-35,Northern,Kaputa,786547.000000,9059640.000000
14088.000000,1.000000,0.000000,1.000000,0.000000,797319.000000,9059314.000000,0.000000,UTM-35,Northern,Kaputa,797564.000000,9059564.000000
11148.000000,1.000000,0.000000,1.000000,1.000000,795501.000000,8826891.000000,0.000000,UTM-35,Northern,Luwingu,795746.000000,8827141.000000
11286.000000,1.000000,1.000000,1.000000,1.000000,773891.000000,8838466.000000,30.000000,UTM-35,Northern,Luwingu,774136.000000,8838716.000000
11429.000000,1.000000,0.000000,1.000000,0.000000,806649.000000,8848933.000000,0.000000,UTM-35,Northern,Luwingu,806894.000000,8849183.000000
11567.000000,1.000000,0.000000,1.000000,0.000000,784825.000000,8860187.000000,0.000000,UTM-35,Northern,Luwingu,785070.000000,8860437.000000
11710.000000,1.000000,0.000000,1.000000,0.000000,817808.000000,8870974.000000,0.000000,UTM-35,Northern,Luwingu,818053.000000,8871224.000000
12270.000000,1.000000,0.000000,1.000000,0.000000,818198.000000,8915253.000000,0.000000,UTM-35,Northern,Mporokoso,818443.000000,8915503.000000
12686.000000,1.000000,1.000000,1.000000,1.000000,774730.000000,8949129.000000,12.000000,UTM-35,Northern,Mporokoso,774975.000000,8949379.000000
6331.000000,1.000000,1.000000,1.000000,1.000000,176146.000000,8450469.000000,135.000000,UTM-35,NorthWestern,Kabompo,176391.000000,8450719.000000
6615.000000,1.000000,0.000000,1.000000,0.000000,218946.000000,8472795.000000,0.000000,UTM-35,NorthWestern,Kabompo,219191.000000,8473045.000000
7031.000000,1.000000,1.000000,1.000000,1.000000,175456.000000,8505833.000000,114.000000,UTM-35,NorthWestern,Kabompo,175701.000000,8506083.000000
7033.000000,1.000000,0.000000,1.000000,1.000000,196925.000000,8505765.000000,0.000000,UTM-35,NorthWestern,Kabompo,197170.000000,8506015.000000
7036.000000,1.000000,1.000000,1.000000,1.000000,229622.000000,8506441.000000,115.000000,UTM-35,NorthWestern,Kabompo,229867.000000,8506691.000000
7174.000000,1.000000,0.000000,1.000000,0.000000,207637.000000,8516956.000000,0.000000,UTM-35,NorthWestern,Kabompo,207882.000000,8517206.000000
7593.000000,1.000000,0.000000,1.000000,0.000000,196427.000000,8550048.000000,0.000000,UTM-35,NorthWestern,Kabompo,196672.000000,8550298.000000
7735.000000,1.000000,0.000000,1.000000,0.000000,218014.000000,8561349.000000,0.000000,UTM-35,NorthWestern,Kabompo,218259.000000,8561599.000000
7736.000000,1.000000,1.000000,1.000000,1.000000,229068.000000,8561782.000000,95.000000,UTM-35,NorthWestern,Kabompo,229313.000000,8562032.000000
7737.000000,1.000000,0.000000,1.000000,0.000000,239721.000000,8561562.000000,0.000000,UTM-35,NorthWestern,Kabompo,239966.000000,8561812.000000
8012.000000,1.000000,0.000000,1.000000,0.000000,185198.000000,8583139.000000,0.000000,UTM-35,NorthWestern,Kabompo,185443.000000,8583389.000000
8017.000000,1.000000,0.000000,1.000000,0.000000,239514.000000,8583696.000000,0.000000,UTM-35,NorthWestern,Kabompo,239759.000000,8583946.000000
8153.000000,1.000000,0.000000,1.000000,0.000000,195943.000000,8594330.000000,0.000000,UTM-35,NorthWestern,Kabompo,196188.000000,8594580.000000
5656.000000,1.000000,1.000000,1.000000,1.000000,446372.000000,8397166.000000,161.000000,UTM-35,NorthWestern,Kasempa,446617.000000,8397416.000000
5800.000000,1.000000,0.000000,1.000000,0.000000,489269.000000,8407957.000000,0.000000,UTM-35,NorthWestern,Kasempa,489514.000000,8408207.000000
5934.000000,1.000000,0.000000,1.000000,0.000000,424553.000000,8418905.000000,0.000000,UTM-35,NorthWestern,Kasempa,424798.000000,8419155.000000
6071.000000,1.000000,0.000000,1.000000,0.000000,392148.000000,8429848.000000,0.000000,UTM-35,NorthWestern,Kasempa,392393.000000,8430098.000000
6073.000000,1.000000,0.000000,1.000000,0.000000,413730.000000,8429931.000000,0.000000,UTM-35,NorthWestern,Kasempa,413975.000000,8430181.000000
6210.000000,1.000000,0.000000,1.000000,0.000000,381305.000000,8440861.000000,0.000000,UTM-35,NorthWestern,Kasempa,381550.000000,8441111.000000
6212.000000,1.000000,0.000000,1.000000,1.000000,402896.000000,8440953.000000,0.000000,UTM-35,NorthWestern,Kasempa,403141.000000,8441203.000000
6351.000000,1.000000,1.000000,1.000000,1.000000,392254.000000,8452295.000000,139.000000,UTM-35,NorthWestern,Kasempa,392499.000000,8452545.000000
6356.000000,1.000000,1.000000,1.000000,1.000000,446254.000000,8452466.000000,140.000000,UTM-35,NorthWestern,Kasempa,446499.000000,8452716.000000
6358.000000,1.000000,0.000000,1.000000,0.000000,467652.000000,8452178.000000,0.000000,UTM-35,NorthWestern,Kasempa,467897.000000,8452428.000000
6769.000000,1.000000,0.000000,1.000000,0.000000,370286.000000,8485054.000000,0.000000,UTM-35,NorthWestern,Kasempa,370531.000000,8485304.000000
6774.000000,1.000000,0.000000,1.000000,0.000000,424357.000000,8485267.000000,0.000000,UTM-35,NorthWestern,Kasempa,424602.000000,8485517.000000
6916.000000,1.000000,0.000000,1.000000,0.000000,445961.000000,8496380.000000,0.000000,UTM-35,NorthWestern,Kasempa,446206.000000,8496630.000000
7049.000000,1.000000,0.000000,1.000000,0.000000,370177.000000,8507177.000000,0.000000,UTM-35,NorthWestern,Kasempa,370422.000000,8507427.000000
7051.000000,1.000000,1.000000,1.000000,1.000000,392024.000000,8507599.000000,118.000000,UTM-35,NorthWestern,Kasempa,392269.000000,8507849.000000
7056.000000,1.000000,1.000000,1.000000,1.000000,446139.000000,8507764.000000,119.000000,UTM-35,NorthWestern,Kasempa,446384.000000,8508014.000000
7193.000000,1.000000,0.000000,1.000000,0.000000,413435.000000,8518413.000000,0.000000,UTM-35,NorthWestern,Kasempa,413680.000000,8518663.000000
7196.000000,1.000000,0.000000,1.000000,0.000000,445916.000000,8518499.000000,0.000000,UTM-35,NorthWestern,Kasempa,446161.000000,8518749.000000
7326.000000,1.000000,0.000000,1.000000,0.000000,337568.000000,8529123.000000,0.000000,UTM-35,NorthWestern,Kasempa,337813.000000,8529373.000000
7333.000000,1.000000,0.000000,1.000000,0.000000,413399.000000,8529473.000000,0.000000,UTM-35,NorthWestern,Kasempa,413644.000000,8529723.000000
7472.000000,1.000000,0.000000,1.000000,0.000000,402527.000000,8540496.000000,0.000000,UTM-35,NorthWestern,Kasempa,402772.000000,8540746.000000
7615.000000,1.000000,0.000000,1.000000,0.000000,435010.000000,8551653.000000,0.000000,UTM-35,NorthWestern,Kasempa,435255.000000,8551903.000000
7751.000000,1.000000,1.000000,1.000000,1.000000,391803.000000,8562901.000000,98.000000,UTM-35,NorthWestern,Kasempa,392048.000000,8563151.000000
7756.000000,1.000000,1.000000,1.000000,1.000000,446028.000000,8563061.000000,99.000000,UTM-35,NorthWestern,Kasempa,446273.000000,8563311.000000
5641.000000,1.000000,1.000000,1.000000,1.000000,284705.000000,8396282.000000,158.000000,UTM-35,NorthWestern,Mufumbwe,284950.000000,8396532.000000
5646.000000,1.000000,1.000000,1.000000,1.000000,338603.000000,8396695.000000,159.000000,UTM-35,NorthWestern,Mufumbwe,338848.000000,8396945.000000
5651.000000,1.000000,1.000000,1.000000,1.000000,392491.000000,8396989.000000,160.000000,UTM-35,NorthWestern,Mufumbwe,392736.000000,8397239.000000
5791.000000,1.000000,0.000000,1.000000,0.000000,392243.000000,8407725.000000,0.000000,UTM-35,NorthWestern,Mufumbwe,392488.000000,8407975.000000
5930.000000,1.000000,0.000000,1.000000,0.000000,381409.000000,8418738.000000,0.000000,UTM-35,NorthWestern,Mufumbwe,381654.000000,8418988.000000
6205.000000,1.000000,0.000000,1.000000,0.000000,327319.000000,8440551.000000,0.000000,UTM-35,NorthWestern,Mufumbwe,327564.000000,8440801.000000
6339.000000,1.000000,0.000000,1.000000,0.000000,262418.000000,8451094.000000,0.000000,UTM-35,NorthWestern,Mufumbwe,262663.000000,8451344.000000
6341.000000,1.000000,1.000000,1.000000,1.000000,284229.000000,8451611.000000,137.000000,UTM-35,NorthWestern,Mufumbwe,284474.000000,8451861.000000
6346.000000,1.000000,1.000000,1.000000,1.000000,338247.000000,8452010.000000,138.000000,UTM-35,NorthWestern,Mufumbwe,338492.000000,8452260.000000
6480.000000,1.000000,0.000000,1.000000,0.000000,273126.000000,8462258.000000,0.000000,UTM-35,NorthWestern,Mufumbwe,273371.000000,8462508.000000
6481.000000,1.000000,0.000000,1.000000,0.000000,283936.000000,8462351.000000,0.000000,UTM-35,NorthWestern,Mufumbwe,284181.000000,8462601.000000
6622.000000,1.000000,0.000000,1.000000,0.000000,294657.000000,8473504.000000,0.000000,UTM-35,NorthWestern,Mufumbwe,294902.000000,8473754.000000
6760.000000,1.000000,0.000000,1.000000,0.000000,272932.000000,8484390.000000,0.000000,UTM-35,NorthWestern,Mufumbwe,273177.000000,8484640.000000
6897.000000,1.000000,0.000000,1.000000,0.000000,240362.000000,8495156.000000,0.000000,UTM-35,NorthWestern,Mufumbwe,240607.000000,8495406.000000
7040.000000,1.000000,0.000000,1.000000,0.000000,272741.000000,8506522.000000,0.000000,UTM-35,NorthWestern,Mufumbwe,272986.000000,8506772.000000
7041.000000,1.000000,1.000000,1.000000,1.000000,283770.000000,8506937.000000,116.000000,UTM-35,NorthWestern,Mufumbwe,284015.000000,8507187.000000
7046.000000,1.000000,1.000000,1.000000,1.000000,337903.000000,8507323.000000,117.000000,UTM-35,NorthWestern,Mufumbwe,338148.000000,8507573.000000
7047.000000,1.000000,0.000000,1.000000,0.000000,348528.000000,8507062.000000,0.000000,UTM-35,NorthWestern,Mufumbwe,348773.000000,8507312.000000
7179.000000,1.000000,0.000000,1.000000,0.000000,261814.000000,8517493.000000,0.000000,UTM-35,NorthWestern,Mufumbwe,262059.000000,8517743.000000
7183.000000,1.000000,0.000000,1.000000,0.000000,305144.000000,8517844.000000,0.000000,UTM-35,NorthWestern,Mufumbwe,305389.000000,8518094.000000
7321.000000,1.000000,0.000000,1.000000,0.000000,283391.000000,8528742.000000,0.000000,UTM-35,NorthWestern,Mufumbwe,283636.000000,8528992.000000
7606.000000,1.000000,0.000000,1.000000,0.000000,337436.000000,8551248.000000,0.000000,UTM-35,NorthWestern,Mufumbwe,337681.000000,8551498.000000
